"shop_no","addr","floor","rgn1_nm","rgn2_nm","rgn3_nm","shop_category","latitude","longitude","PICK","건물용도명_2"
13550838,"서울특별시 서초구 잠원동 75-19",-1,"서울특별시","서초구","잠원동","CHINESE",37.50610056,127.0036593,1,"근린생활시설"
13553239,"서울특별시 서초구 사임당로 178",1,"서울특별시","서초구","서초동","CAFE",37.49221374,127.0290463,1,"업무시설"
13571674,"서울특별시 서초구 방배동 837-12",1,"서울특별시","서초구","방배동","SNACK",37.49035219,126.992633,1,"업무시설"
13574272,"서울특별시 서초구 서초동 1317-1",2,"서울특별시","서초구","서초동","SNACK",37.49887956,127.0255187,1,"NA"
13575665,"서울특별시 서초구 방배동 866-10",1,"서울특별시","서초구","방배동","SNACK",37.48596365,126.9838561,1,"공동주택"
13580838,"서울특별시 서초구 방배동 985-21",1,"서울특별시","서초구","방배동","WESTERN",37.48079787,126.9999382,1,"업무시설"
13594306,"서울특별시 서초구 방배동 3016",1,"서울특별시","서초구","방배동","BAEKBAN",37.48793563,126.9829951,1,"공동주택"
13606915,"서울특별시 서초구 양재동 280-9",1,"서울특별시","서초구","양재동","MEAT",37.47485494,127.0457953,1,NA
13609645,"서울특별시 서초구 서초동 1588-6",0,"서울특별시","서초구","서초동","MEAT",37.48565867,127.0141867,1,NA
13620825,"서울특별시 서초구 양재동 268",1,"서울특별시","서초구","양재동","BAEKBAN",37.47549371,127.0431844,1,"업무시설"
13621687,"서울특별시 서초구 서초동 1548-4",0,"서울특별시","서초구","서초동","BAEKBAN",37.48890822,127.0100204,1,"일반음식점"
13488104,"서울특별시 서초구 서초동 1557-16",1,"서울특별시","서초구","서초동","CHINESE",37.49126908,127.0113535,1,"업무시설"
13488836,"서울특별시 서초구 방배동 862-1",1,"서울특별시","서초구","방배동","PIZZA",37.48746352,126.9861615,1,"NA"
13496669,"서울특별시 서초구 방배동 914-24",1,"서울특별시","서초구","방배동","WESTERN",37.48171434,126.994883,1,NA
13496714,"서울특별시 서초구 효령로77길 14",1,"서울특별시","서초구","서초동","JAPANESE",37.49026953,127.0297963,1,"NA"
13498838,"서울특별시 서초구 서초동 1308-16",1,"서울특별시","서초구","서초동","BAEKBAN",37.5004627,127.0247687,1,NA
13508092,"서울특별시 서초구 양재동 334-3",1,"서울특별시","서초구","양재동","CAFE",37.47004991,127.0437678,1,"공동주택"
13508930,"서울특별시 서초구 방배동 854-26",1,"서울특별시","서초구","방배동","CHICKEN",37.48932449,126.9906888,1,"근린생활시설"
13511884,"서울특별시 서초구 신반포로 176",1,"서울특별시","서초구","반포동","CAFE",37.50393504,127.002385,1,"백화점"
13512034,"서울특별시 서초구 도구로 93",1,"서울특별시","서초구","방배동","ZZIM_TANG",37.48468606,126.9859116,1,"근린생활시설"
13512070,"서울특별시 서초구 방배동 911-19",1,"서울특별시","서초구","방배동","JAPANESE",37.48213098,126.9960774,1,"일반음식점"
13514642,"서울특별시 서초구 양재동 4-12",1,"서울특별시","서초구","양재동","CHICKEN",37.48104859,127.0414622,1,"업무시설"
13527690,"서울특별시 서초구 방배동 761-6",1,"서울특별시","서초구","방배동","CAFE",37.495657,126.9854946,1,"근린생활시설"
13529460,"서울특별시 서초구 논현로17길 19",1,"서울특별시","서초구","양재동","JAPANESE",37.47585481,127.0448231,1,"NA"
13531935,"서울특별시 서초구 방배동 830-3",1,"서울특별시","서초구","방배동","SNACK",37.48926889,126.9874668,1,"근린생활시설"
13545309,"서울특별시 서초구 양재동 276-4",1,"서울특별시","서초구","양재동","ASIAN",37.47649362,127.0449342,1,"일반음식점"
13546559,"서울특별시 서초구 방배동 464-22",1,"서울특별시","서초구","방배동","SNACK",37.48035321,126.9849395,1,NA
13564542,"서울특별시 서초구 잠원동 75-19",-1,"서울특별시","서초구","잠원동","BAEKBAN",37.50610056,127.0036871,1,"근린생활시설"
13570957,"서울특별시 서초구 서초동 1317-31",1,"서울특별시","서초구","서초동","CAFE",37.49857405,127.0258242,1,"근린생활시설"
13570997,"서울특별시 서초구 양재동 291-18",1,"서울특별시","서초구","양재동","PIZZA",37.47221636,127.045962,1,"일반음식점"
13571328,"서울특별시 서초구 반포동 1141",1,"서울특별시","서초구","반포동","CAFE",37.50173965,126.9871054,1,NA
13571411,"서울특별시 서초구 양재동 207-1",1,"서울특별시","서초구","양재동","JOKBAL",37.46524476,127.0354076,1,NA
13588100,"서울특별시 서초구 우면동 766",1,"서울특별시","서초구","우면동","SNACK",37.456477,127.015452,1,"의료시설"
13595990,"서울특별시 서초구 반포동 91-10",1,"서울특별시","서초구","반포동","ZZIM_TANG",37.498358,126.998524,1,"일반상점"
13608355,"서울특별시 서초구 서초동 1569-7",1,"서울특별시","서초구","서초동","JAPANESE",37.49121355,127.0125201,1,"업무시설"
13647134,"서울특별시 서초구 서초동 1694-34",1,"서울특별시","서초구","서초동","BAEKBAN",37.49543531,127.0140754,1,NA
13651355,"서울특별시 서초구 양재동 263-9",1,"서울특별시","서초구","양재동","BAEKBAN",37.47652137,127.0434899,1,"업무시설"
13677284,"서울특별시 서초구 양재동 291-19",1,"서울특별시","서초구","양재동","CAFE",37.47216081,127.0458231,1,"업무시설"
13703073,"서울특별시 서초구 사평대로55길 45",1,"서울특별시","서초구","반포동","CAFE",37.50593424,127.0219077,1,"일반상점"
13706012,"서울특별시 서초구 신반포로41길 18",1,"서울특별시","서초구","잠원동","CHICKEN",37.51071137,127.0167136,1,"업무시설"
13716663,"서울특별시 서초구 서초대로54길 27",2,"서울특별시","서초구","서초동","CHINESE",37.49301897,127.0162697,1,"일반음식점"
13753101,"서울특별시 서초구 동산로 60",1,"서울특별시","서초구","양재동","CAFE",37.471697,127.045422,1,"업무시설"
13758042,"서울특별시 서초구 남부순환로356길 92",1,"서울특별시","서초구","양재동","JAPANESE",37.48079857,127.0389068,1,"공동주택"
13758525,"서울특별시 서초구 방배로 87",2,"서울특별시","서초구","방배동","JAPANESE",37.48215877,126.9969106,1,"근린생활시설"
13982576,"서울특별시 서초구 방배로13길 34",1,"서울특별시","서초구","방배동","CAFE",37.48260312,126.9946608,1,"근린생활시설"
13996156,"서울특별시 서초구 효령로31길 14",1,"서울특별시","서초구","방배동","CHINESE",37.4819088,126.9967162,1,"근린생활시설"
14002441,"서울특별시 서초구 서운로26길 11",1,"서울특별시","서초구","서초동","BURGER",37.50265686,127.022991,1,NA
14005386,"서울특별시 서초구 사평대로55길 139",1,"서울특별시","서초구","반포동","CAFE",37.50998929,127.0199633,1,"일반음식점"
14007097,"서울특별시 서초구 효령로34길 7",1,"서울특별시","서초구","방배동","ZZIM_TANG",37.48124226,126.9994104,1,"체육시설"
14037217,"서울특별시 서초구 강남대로95길 48-6",1,"서울특별시","서초구","잠원동","ZZIM_TANG",37.51315554,127.0174357,1,NA
14049010,"서울특별시 서초구 서초대로 331",1,"서울특별시","서초구","서초동","CAFE",37.49512986,127.0176306,1,"의료시설"
14055481,"서울특별시 서초구 서초대로77길 39",1,"서울특별시","서초구","서초동","CHICKEN",37.50112929,127.0250464,1,NA
14061650,"서울특별시 서초구 서운로 138",-1,"서울특별시","서초구","서초동","BAEKBAN",37.49599101,127.025241,1,"아파트"
14063325,"서울특별시 서초구 효령로 394",1,"서울특별시","서초구","서초동","CHICKEN",37.48785309,127.02688,1,"일반상점"
14067240,"서울특별시 서초구 강남대로53길 8",1,"서울특별시","서초구","서초동","CAFE",37.494554,127.028034,1,"업무시설"
14082526,"서울특별시 서초구 방배로 107",1,"서울특별시","서초구","방배동","CAFE",37.4836308,126.9958273,1,"NA"
14102716,"서울특별시 서초구 강남대로 521-4",1,"서울특별시","서초구","반포동","CAFE",37.5084895,127.022102,1,"근린생활시설"
14130286,"서울특별시 서초구 방배로13길 18",1,"서울특별시","서초구","방배동","BAEKBAN",37.48313085,126.9952719,1,"아파트"
14152275,"서울특별시 서초구 강남대로43길 26",1,"서울특별시","서초구","서초동","BURGER",37.48743654,127.0307963,1,"업무시설"
14153003,"서울특별시 서초구 강남대로 589",1,"서울특별시","서초구","잠원동","CAFE",37.5144332,127.0193799,1,"NA"
14188629,"서울특별시 서초구 고무래로 6-3",1,"서울특별시","서초구","반포동","CHICKEN",37.50373983,127.0098255,1,"업무시설"
14190159,"서울특별시 서초구 효령로 120",1,"서울특별시","서초구","방배동","CAFE",37.48107557,126.9974106,1,"NA"
14197138,"서울특별시 서초구 동작대로 140",1,"서울특별시","서초구","방배동","CHINESE",37.48907438,126.9828006,1,"업무시설"
14204776,"서울특별시 서초구 서초중앙로5길 10-7",-1,"서울특별시","서초구","서초동","ZZIM_TANG",37.48554759,127.0148256,1,"NA"
14228771,"서울특별시 서초구 양재동 293-4",1,"서울특별시","서초구","양재동","CAFE",37.47277186,127.0462953,1,"근린생활시설"
13394805,"서울특별시 서초구 방배동 444-3",4,"서울특별시","서초구","방배동","ASIAN",37.47765903,126.9822176,1,"아파트"
13398850,"서울특별시 서초구 방배중앙로 191",1,"서울특별시","서초구","방배동","MEAT",37.49601807,126.9854668,1,"일반음식점"
13419186,"서울특별시 서초구 서초동 1337-22",1,"서울특별시","서초구","서초동","CHICKEN",37.49154716,127.0299351,1,"아파트"
13444319,"서울특별시 서초구 양재천로19길 52",1,"서울특별시","서초구","양재동","CAFE",37.47763226,127.0381292,1,NA
13481592,"서울특별시 서초구 서초대로 357",1,"서울특별시","서초구","서초동","SNACK",37.49615757,127.0204636,1,"NA"
13482076,"서울특별시 서초구 서초동 1317-14",2,"서울특별시","서초구","서초동","CAFE",37.49832409,127.0264075,1,NA
13484416,"서울특별시 서초구 서초동 1363-3",1,"서울특별시","서초구","서초동","CHICKEN",37.48529792,127.0318796,1,"업무시설"
13484712,"서울특별시 서초구 양재동 329-11",1,"서울특별시","서초구","양재동","JAPANESE",37.4688,127.0412125,1,"근린생활시설"
13486848,"서울특별시 서초구 양재동 305-11",1,"서울특별시","서초구","양재동","CAFE",37.47429942,127.0444343,1,"근린생활시설"
13491485,"서울특별시 서초구 잠원동 70-2",-1,"서울특별시","서초구","잠원동","WESTERN",37.50937802,127.00727,1,"백화점"
13492514,"서울특별시 서초구 서운로 138",-1,"서울특별시","서초구","서초동","JAPANESE",37.49599101,127.025241,1,"아파트"
13493181,"서울특별시 서초구 방배동 767-6",1,"서울특별시","서초구","방배동","ZZIM_TANG",37.49443491,126.9852724,1,NA
13508148,"서울특별시 서초구 양재동 17-22",1,"서울특별시","서초구","양재동","BAEKBAN",37.48204843,127.0390735,1,NA
13509747,"서울특별시 서초구 방배천로 92",1,"서울특별시","서초구","방배동","CHICKEN",37.48457491,126.9834118,1,"아파트"
13511585,"서울특별시 서초구 서초동 1337-4",1,"서울특별시","서초구","서초동","CAFE",37.49143605,127.0290186,1,NA
13522972,"서울특별시 서초구 잠원동 70-2",-1,"서울특별시","서초구","잠원동","CHINESE",37.50937802,127.00727,1,"백화점"
13527702,"서울특별시 서초구 잠원동 37-1",1,"서울특별시","서초구","잠원동","CAFE",37.51190573,127.020241,1,"NA"
13527741,"서울특별시 서초구 서초중앙로 156",1,"서울특별시","서초구","서초동","CAFE",37.49560195,127.0134921,1,"NA"
13528511,"서울특별시 서초구 방배동 473-1",1,"서울특별시","서초구","방배동","CAFE",37.47796461,126.9854396,1,"아파트"
13540568,"서울특별시 서초구 서초대로 3-4",1,"서울특별시","서초구","방배동","ZZIM_TANG",37.48601919,126.9830784,1,"아파트"
13550971,"서울특별시 서초구 방배동 1647",1,"서울특별시","서초구","방배동","CAFE",37.48749123,126.9828562,1,"업무시설"
13551197,"서울특별시 서초구 양재동 122-5",1,"서울특별시","서초구","양재동","BAEKBAN",37.47554916,127.037546,1,NA
13553259,"서울특별시 서초구 방배동 3278",-1,"서울특별시","서초구","방배동","CAFE",37.47977026,127.0024935,1,NA
13562700,"서울특별시 서초구 방배동 1024-4",1,"서울특별시","서초구","방배동","SNACK",37.47754826,127.0006604,1,NA
